s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.528515625,0.3609375,0.3609375,0.1000574219,0.045,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.046,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.047,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.048,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.049,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.05,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.051,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.052,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.053,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.054,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.515625,0.3609375,0.3609375,0.06739902344,0.055,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.056,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.057,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.058,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.059,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.06,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.061,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.062,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.063,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.064,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.06739902344,0.065,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.06739902344,0.066,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.06739902344,0.067,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.06739902344,0.068,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.06739902344,0.069,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.06739902344,0.07,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.071,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.072,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.073,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.074,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.075,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.076,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.077,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.078,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.079,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.08,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.081,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.082,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.083,1
