s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.825,0.425390625,1.0828125,0.54140625,1.766015625,1.85625,0.3609375,0.8765625,1.439051758,1.835,1
0.825,0.425390625,1.0828125,0.54140625,1.766015625,1.85625,0.3609375,0.8765625,1.439051758,1.836,1
0.825,0.425390625,1.0828125,0.54140625,1.766015625,1.843359375,0.3609375,0.8765625,1.439051758,1.837,1
0.825,0.425390625,1.0828125,0.54140625,1.766015625,1.843359375,0.3609375,0.8765625,1.439051758,1.838,1
0.825,0.425390625,1.0828125,0.54140625,1.766015625,1.843359375,0.3609375,0.8765625,1.439051758,1.839,1
0.825,0.425390625,1.0828125,0.54140625,1.766015625,1.843359375,0.3609375,0.8765625,1.439051758,1.84,1
0.825,0.425390625,1.0828125,0.54140625,1.766015625,1.843359375,0.3609375,0.8765625,1.439051758,1.841,1
0.825,0.425390625,1.0828125,0.54140625,1.753125,1.843359375,0.3609375,0.8765625,1.439051758,1.842,1
0.825,0.43828125,1.044140625,0.54140625,1.753125,1.9078125,0.3609375,0.8765625,1.471710156,1.843,1
0.812109375,0.43828125,1.044140625,0.54140625,1.753125,1.9078125,0.3609375,0.8765625,1.471710156,1.844,1
0.812109375,0.43828125,1.044140625,0.54140625,1.740234375,1.9078125,0.3609375,0.8765625,1.439051758,1.845,1
0.812109375,0.43828125,1.044140625,0.54140625,1.740234375,1.9078125,0.3609375,0.8765625,1.439051758,1.846,1
0.812109375,0.43828125,1.044140625,0.54140625,1.740234375,1.9078125,0.3609375,0.8765625,1.439051758,1.847,1
0.812109375,0.425390625,1.044140625,0.54140625,1.740234375,1.9078125,0.3609375,0.8765625,1.439051758,1.848,1
0.812109375,0.425390625,1.044140625,0.54140625,1.740234375,1.9078125,0.3609375,0.8765625,1.439051758,1.849,1
0.812109375,0.425390625,1.044140625,0.54140625,1.740234375,1.9078125,0.3609375,0.8765625,1.439051758,1.85,1
0.812109375,0.425390625,1.044140625,0.54140625,1.740234375,1.9078125,0.3609375,0.8765625,1.439051758,1.851,1
0.812109375,0.425390625,1.03125,0.54140625,1.740234375,1.9078125,0.3609375,0.8765625,1.439051758,1.852,1
0.812109375,0.4640625,1.044140625,0.54140625,1.83046875,1.9078125,0.3609375,0.8765625,1.504368555,1.853,1
0.812109375,0.4640625,1.044140625,0.54140625,1.83046875,1.894921875,0.3609375,0.8765625,1.504368555,1.854,1
0.812109375,0.4640625,1.044140625,0.54140625,1.83046875,1.894921875,0.3609375,0.8765625,1.504368555,1.855,1
0.812109375,0.4640625,1.044140625,0.54140625,1.83046875,1.894921875,0.3609375,0.8765625,1.504368555,1.856,1
0.812109375,0.4640625,1.044140625,0.54140625,1.817578125,1.894921875,0.3609375,0.8765625,1.504368555,1.857,1
0.812109375,0.4640625,1.044140625,0.54140625,1.817578125,1.894921875,0.3609375,0.8765625,1.504368555,1.858,1
0.812109375,0.4640625,1.044140625,0.54140625,1.817578125,1.894921875,0.3609375,0.8765625,1.504368555,1.859,1
0.812109375,0.4640625,1.044140625,0.54140625,1.817578125,1.894921875,0.3609375,0.8765625,1.504368555,1.86,1
0.812109375,0.4640625,1.044140625,0.54140625,1.817578125,1.894921875,0.3609375,0.8765625,1.504368555,1.861,1
0.812109375,0.4640625,1.044140625,0.54140625,1.817578125,1.894921875,0.3609375,0.8765625,1.504368555,1.862,1
0.812109375,0.476953125,1.069921875,0.528515625,1.8046875,1.946484375,0.3609375,0.8765625,1.471710156,1.863,1
0.812109375,0.476953125,1.069921875,0.528515625,1.8046875,1.946484375,0.3609375,0.8765625,1.471710156,1.864,1
0.812109375,0.476953125,1.069921875,0.528515625,1.8046875,1.946484375,0.3609375,0.8765625,1.471710156,1.865,1
0.812109375,0.476953125,1.069921875,0.528515625,1.791796875,1.946484375,0.3609375,0.8765625,1.471710156,1.866,1
0.812109375,0.476953125,1.069921875,0.528515625,1.791796875,1.946484375,0.3609375,0.8765625,1.471710156,1.867,1
0.812109375,0.476953125,1.069921875,0.528515625,1.791796875,1.946484375,0.3609375,0.8765625,1.471710156,1.868,1
0.812109375,0.476953125,1.069921875,0.528515625,1.791796875,1.946484375,0.3609375,0.8765625,1.471710156,1.869,1
0.812109375,0.476953125,1.069921875,0.528515625,1.77890625,1.946484375,0.3609375,0.8765625,1.471710156,1.87,1
0.812109375,0.476953125,1.069921875,0.528515625,1.77890625,1.946484375,0.3609375,0.8765625,1.471710156,1.871,1
0.812109375,0.476953125,1.069921875,0.528515625,1.77890625,1.946484375,0.3609375,0.8765625,1.471710156,1.872,1
0.812109375,0.48984375,1.10859375,0.528515625,1.817578125,1.946484375,0.3609375,0.889453125,1.439051758,1.873,1
0.812109375,0.476953125,1.10859375,0.528515625,1.817578125,1.93359375,0.3609375,0.889453125,1.439051758,1.874,1
0.812109375,0.476953125,1.10859375,0.528515625,1.817578125,1.93359375,0.3609375,0.889453125,1.439051758,1.875,1
0.812109375,0.476953125,1.10859375,0.528515625,1.817578125,1.93359375,0.3609375,0.889453125,1.439051758,1.876,1
0.812109375,0.476953125,1.10859375,0.528515625,1.817578125,1.93359375,0.3609375,0.889453125,1.439051758,1.877,1
0.812109375,0.476953125,1.10859375,0.528515625,1.817578125,1.93359375,0.3609375,0.889453125,1.471710156,1.878,1
0.812109375,0.476953125,1.10859375,0.528515625,1.83046875,1.93359375,0.3609375,0.889453125,1.471710156,1.879,1
0.812109375,0.476953125,1.10859375,0.528515625,1.83046875,1.93359375,0.3609375,0.889453125,1.471710156,1.88,1
0.812109375,0.476953125,1.10859375,0.528515625,1.83046875,1.93359375,0.3609375,0.889453125,1.471710156,1.881,1
0.812109375,0.476953125,1.10859375,0.528515625,1.83046875,1.93359375,0.3609375,0.889453125,1.471710156,1.882,1
0.812109375,0.4640625,1.121484375,0.528515625,1.85625,1.972265625,0.3609375,0.8765625,1.439051758,1.883,1
0.812109375,0.4640625,1.121484375,0.528515625,1.85625,1.972265625,0.3609375,0.8765625,1.439051758,1.884,1
0.812109375,0.4640625,1.121484375,0.528515625,1.85625,1.972265625,0.3609375,0.8765625,1.439051758,1.885,1
0.812109375,0.4640625,1.121484375,0.528515625,1.843359375,1.972265625,0.3609375,0.8765625,1.439051758,1.886,1
0.812109375,0.4640625,1.121484375,0.528515625,1.843359375,1.972265625,0.3609375,0.8765625,1.439051758,1.887,1
0.812109375,0.4640625,1.121484375,0.528515625,1.843359375,1.972265625,0.3609375,0.8765625,1.439051758,1.888,1
0.812109375,0.4640625,1.121484375,0.528515625,1.843359375,1.972265625,0.3609375,0.8765625,1.439051758,1.889,1
0.812109375,0.4640625,1.121484375,0.528515625,1.843359375,1.959375,0.3609375,0.8765625,1.439051758,1.89,1
0.812109375,0.4640625,1.121484375,0.528515625,1.843359375,1.959375,0.3609375,0.8765625,1.439051758,1.891,1
0.812109375,0.4640625,1.121484375,0.528515625,1.843359375,1.959375,0.3609375,0.8765625,1.439051758,1.892,1
0.825,0.451171875,1.134375,0.528515625,1.72734375,1.998046875,0.3609375,0.889453125,1.439051758,1.893,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.894,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.895,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.896,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.897,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.898,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.899,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.9,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.901,1
0.812109375,0.451171875,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.889453125,1.439051758,1.902,1
0.825,0.451171875,1.147265625,0.528515625,1.8046875,2.023828125,0.3609375,0.90234375,1.471710156,1.903,1
