s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.034,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.035,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.036,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.037,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.038,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.039,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.04,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.041,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.042,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.043,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.044,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.045,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.046,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.047,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.048,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.049,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.05,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.051,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.052,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.053,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.054,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.055,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.056,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.057,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.058,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.002082226562,0.059,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.06,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.061,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.062,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.063,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.064,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.065,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.066,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.067,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.068,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.069,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.07,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.071,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.072,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.073,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.074,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.075,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.076,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.077,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.078,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.079,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.08,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.081,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.082,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.083,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.084,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.085,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.086,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.087,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.088,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.089,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.09,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.091,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.092,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.093,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.094,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.095,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.096,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.097,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.098,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.099,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.1,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.101,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.102,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.103,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.104,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.105,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.106,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.107,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.108,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.109,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.11,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.111,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.112,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.113,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.114,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.115,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.116,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.117,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.118,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.119,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.12,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.121,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.122,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.123,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.124,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.125,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.126,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.127,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.128,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.002082226562,0.129,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.13,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.131,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.132,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.133,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.134,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.135,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.136,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.137,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.138,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.139,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.14,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.399609375,0.3609375,0.3609375,0.034740625,0.141,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.142,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.143,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.144,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.145,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.146,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.147,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.148,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.149,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.15,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.151,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.152,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.153,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.154,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.155,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.156,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.157,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.158,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.159,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.16,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.161,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.162,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.163,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.164,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.165,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.166,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.167,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.168,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.169,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.17,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.171,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.172,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.173,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.174,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.175,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.176,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.177,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.178,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.034740625,0.179,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.18,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.181,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.182,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.183,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.184,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.185,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.186,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.187,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.188,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.189,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.19,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.191,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.192,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.193,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.194,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.195,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.196,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.197,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.198,1
0.399609375,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.034740625,0.199,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.2,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.201,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.202,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.203,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.204,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.205,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.206,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.207,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.208,1
0.4125,0.3609375,0.3609375,0.3609375,0.3609375,0.4125,0.3609375,0.3609375,0.034740625,0.209,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.21,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.211,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.212,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.213,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.214,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.215,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.216,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.217,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.218,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.06739902344,0.219,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.22,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.221,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.222,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.223,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.224,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.225,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.226,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.227,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.228,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.229,1
0.425390625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.23,1
